image_id,split,sat_image_path,mask_path
410565,train,train/410565_sat.jpg,train/410565_mask.png
410585,train,train/410585_sat.jpg,train/410585_mask.png
410589,train,train/410589_sat.jpg,train/410589_mask.png
411017,train,train/411017_sat.jpg,train/411017_mask.png
411059,train,train/411059_sat.jpg,train/411059_mask.png
411211,train,train/411211_sat.jpg,train/411211_mask.png
411551,train,train/411551_sat.jpg,train/411551_mask.png
411554,train,train/411554_sat.jpg,train/411554_mask.png
411561,train,train/411561_sat.jpg,train/411561_mask.png
411674,train,train/411674_sat.jpg,train/411674_mask.png
41169,train,train/41169_sat.jpg,train/41169_mask.png
411731,train,train/411731_sat.jpg,train/411731_mask.png
412094,train,train/412094_sat.jpg,train/412094_mask.png
412126,train,train/412126_sat.jpg,train/412126_mask.png
412418,train,train/412418_sat.jpg,train/412418_mask.png
412501,train,train/412501_sat.jpg,train/412501_mask.png
412667,train,train/412667_sat.jpg,train/412667_mask.png
412858,train,train/412858_sat.jpg,train/412858_mask.png
412908,train,train/412908_sat.jpg,train/412908_mask.png
413047,train,train/413047_sat.jpg,train/413047_mask.png
413095,train,train/413095_sat.jpg,train/413095_mask.png
4131,train,train/4131_sat.jpg,train/4131_mask.png
413533,train,train/413533_sat.jpg,train/413533_mask.png
41376,train,train/41376_sat.jpg,train/41376_mask.png
413810,train,train/413810_sat.jpg,train/413810_mask.png
41403,train,train/41403_sat.jpg,train/41403_mask.png
414238,train,train/414238_sat.jpg,train/414238_mask.png
414407,train,train/414407_sat.jpg,train/414407_mask.png
414512,train,train/414512_sat.jpg,train/414512_mask.png
41453,train,train/41453_sat.jpg,train/41453_mask.png
414592,train,train/414592_sat.jpg,train/414592_mask.png
41495,train,train/41495_sat.jpg,train/41495_mask.png
415109,train,train/415109_sat.jpg,train/415109_mask.png
415200,train,train/415200_sat.jpg,train/415200_mask.png
415246,train,train/415246_sat.jpg,train/415246_mask.png
41524,train,train/41524_sat.jpg,train/41524_mask.png
415297,train,train/415297_sat.jpg,train/415297_mask.png
415383,train,train/415383_sat.jpg,train/415383_mask.png
41557,train,train/41557_sat.jpg,train/41557_mask.png
415694,train,train/415694_sat.jpg,train/415694_mask.png
415859,train,train/415859_sat.jpg,train/415859_mask.png
416347,train,train/416347_sat.jpg,train/416347_mask.png
416352,train,train/416352_sat.jpg,train/416352_mask.png
4163,train,train/4163_sat.jpg,train/4163_mask.png
416847,train,train/416847_sat.jpg,train/416847_mask.png
41698,train,train/41698_sat.jpg,train/41698_mask.png
417078,train,train/417078_sat.jpg,train/417078_mask.png
417273,train,train/417273_sat.jpg,train/417273_mask.png
417665,train,train/417665_sat.jpg,train/417665_mask.png
417691,train,train/417691_sat.jpg,train/417691_mask.png
417887,train,train/417887_sat.jpg,train/417887_mask.png
417932,train,train/417932_sat.jpg,train/417932_mask.png
418920,train,train/418920_sat.jpg,train/418920_mask.png
418944,train,train/418944_sat.jpg,train/418944_mask.png
419030,train,train/419030_sat.jpg,train/419030_mask.png
419054,train,train/419054_sat.jpg,train/419054_mask.png
419061,train,train/419061_sat.jpg,train/419061_mask.png
419437,train,train/419437_sat.jpg,train/419437_mask.png
419711,train,train/419711_sat.jpg,train/419711_mask.png
419964,train,train/419964_sat.jpg,train/419964_mask.png
420072,train,train/420072_sat.jpg,train/420072_mask.png
420624,train,train/420624_sat.jpg,train/420624_mask.png
420774,train,train/420774_sat.jpg,train/420774_mask.png
420849,train,train/420849_sat.jpg,train/420849_mask.png
420996,train,train/420996_sat.jpg,train/420996_mask.png
4209,train,train/4209_sat.jpg,train/4209_mask.png
421081,train,train/421081_sat.jpg,train/421081_mask.png
421122,train,train/421122_sat.jpg,train/421122_mask.png
421362,train,train/421362_sat.jpg,train/421362_mask.png
421486,train,train/421486_sat.jpg,train/421486_mask.png
421728,train,train/421728_sat.jpg,train/421728_mask.png
421746,train,train/421746_sat.jpg,train/421746_mask.png
421764,train,train/421764_sat.jpg,train/421764_mask.png
421882,train,train/421882_sat.jpg,train/421882_mask.png
422010,train,train/422010_sat.jpg,train/422010_mask.png
422040,train,train/422040_sat.jpg,train/422040_mask.png
422105,train,train/422105_sat.jpg,train/422105_mask.png
422265,train,train/422265_sat.jpg,train/422265_mask.png
422415,train,train/422415_sat.jpg,train/422415_mask.png
422719,train,train/422719_sat.jpg,train/422719_mask.png
4227,train,train/4227_sat.jpg,train/4227_mask.png
422841,train,train/422841_sat.jpg,train/422841_mask.png
422875,train,train/422875_sat.jpg,train/422875_mask.png
422909,train,train/422909_sat.jpg,train/422909_mask.png
42349,train,train/42349_sat.jpg,train/42349_mask.png
42359,train,train/42359_sat.jpg,train/42359_mask.png
423605,train,train/423605_sat.jpg,train/423605_mask.png
423747,train,train/423747_sat.jpg,train/423747_mask.png
42398,train,train/42398_sat.jpg,train/42398_mask.png
42399,train,train/42399_sat.jpg,train/42399_mask.png
424027,train,train/424027_sat.jpg,train/424027_mask.png
424153,train,train/424153_sat.jpg,train/424153_mask.png
424392,train,train/424392_sat.jpg,train/424392_mask.png
424612,train,train/424612_sat.jpg,train/424612_mask.png
42511,train,train/42511_sat.jpg,train/42511_mask.png
425216,train,train/425216_sat.jpg,train/425216_mask.png
425224,train,train/425224_sat.jpg,train/425224_mask.png
425283,train,train/425283_sat.jpg,train/425283_mask.png
425305,train,train/425305_sat.jpg,train/425305_mask.png
425471,train,train/425471_sat.jpg,train/425471_mask.png
42547,train,train/42547_sat.jpg,train/42547_mask.png
425707,train,train/425707_sat.jpg,train/425707_mask.png
425757,train,train/425757_sat.jpg,train/425757_mask.png
42576,train,train/42576_sat.jpg,train/42576_mask.png
425886,train,train/425886_sat.jpg,train/425886_mask.png
426242,train,train/426242_sat.jpg,train/426242_mask.png
426294,train,train/426294_sat.jpg,train/426294_mask.png
426638,train,train/426638_sat.jpg,train/426638_mask.png
426908,train,train/426908_sat.jpg,train/426908_mask.png
42737,train,train/42737_sat.jpg,train/42737_mask.png
427560,train,train/427560_sat.jpg,train/427560_mask.png
427572,train,train/427572_sat.jpg,train/427572_mask.png
427603,train,train/427603_sat.jpg,train/427603_mask.png
427696,train,train/427696_sat.jpg,train/427696_mask.png
427715,train,train/427715_sat.jpg,train/427715_mask.png
428029,train,train/428029_sat.jpg,train/428029_mask.png
428219,train,train/428219_sat.jpg,train/428219_mask.png
428325,train,train/428325_sat.jpg,train/428325_mask.png
428426,train,train/428426_sat.jpg,train/428426_mask.png
428579,train,train/428579_sat.jpg,train/428579_mask.png
428625,train,train/428625_sat.jpg,train/428625_mask.png
428684,train,train/428684_sat.jpg,train/428684_mask.png
428707,train,train/428707_sat.jpg,train/428707_mask.png
429369,train,train/429369_sat.jpg,train/429369_mask.png
429404,train,train/429404_sat.jpg,train/429404_mask.png
429455,train,train/429455_sat.jpg,train/429455_mask.png
429678,train,train/429678_sat.jpg,train/429678_mask.png
429679,train,train/429679_sat.jpg,train/429679_mask.png
429784,train,train/429784_sat.jpg,train/429784_mask.png
429803,train,train/429803_sat.jpg,train/429803_mask.png
42999,train,train/42999_sat.jpg,train/42999_mask.png
4301,train,train/4301_sat.jpg,train/4301_mask.png
430305,train,train/430305_sat.jpg,train/430305_mask.png
430332,train,train/430332_sat.jpg,train/430332_mask.png
430680,train,train/430680_sat.jpg,train/430680_mask.png
430950,train,train/430950_sat.jpg,train/430950_mask.png
431034,train,train/431034_sat.jpg,train/431034_mask.png
431080,train,train/431080_sat.jpg,train/431080_mask.png
431113,train,train/431113_sat.jpg,train/431113_mask.png
431117,train,train/431117_sat.jpg,train/431117_mask.png
431322,train,train/431322_sat.jpg,train/431322_mask.png
431513,train,train/431513_sat.jpg,train/431513_mask.png
431595,train,train/431595_sat.jpg,train/431595_mask.png
431896,train,train/431896_sat.jpg,train/431896_mask.png
431938,train,train/431938_sat.jpg,train/431938_mask.png
43235,train,train/43235_sat.jpg,train/43235_mask.png
432560,train,train/432560_sat.jpg,train/432560_mask.png
432787,train,train/432787_sat.jpg,train/432787_mask.png
433149,train,train/433149_sat.jpg,train/433149_mask.png
433352,train,train/433352_sat.jpg,train/433352_mask.png
433384,train,train/433384_sat.jpg,train/433384_mask.png
433649,train,train/433649_sat.jpg,train/433649_mask.png
434374,train,train/434374_sat.jpg,train/434374_mask.png
434498,train,train/434498_sat.jpg,train/434498_mask.png
43484,train,train/43484_sat.jpg,train/43484_mask.png
434853,train,train/434853_sat.jpg,train/434853_mask.png
434900,train,train/434900_sat.jpg,train/434900_mask.png
434989,train,train/434989_sat.jpg,train/434989_mask.png
435016,train,train/435016_sat.jpg,train/435016_mask.png
435064,train,train/435064_sat.jpg,train/435064_mask.png
435229,train,train/435229_sat.jpg,train/435229_mask.png
435242,train,train/435242_sat.jpg,train/435242_mask.png
435254,train,train/435254_sat.jpg,train/435254_mask.png
435283,train,train/435283_sat.jpg,train/435283_mask.png
435332,train,train/435332_sat.jpg,train/435332_mask.png
435505,train,train/435505_sat.jpg,train/435505_mask.png
435582,train,train/435582_sat.jpg,train/435582_mask.png
435633,train,train/435633_sat.jpg,train/435633_mask.png
435684,train,train/435684_sat.jpg,train/435684_mask.png
435846,train,train/435846_sat.jpg,train/435846_mask.png
435877,train,train/435877_sat.jpg,train/435877_mask.png
436101,train,train/436101_sat.jpg,train/436101_mask.png
436153,train,train/436153_sat.jpg,train/436153_mask.png
436269,train,train/436269_sat.jpg,train/436269_mask.png
436476,train,train/436476_sat.jpg,train/436476_mask.png
436511,train,train/436511_sat.jpg,train/436511_mask.png
436589,train,train/436589_sat.jpg,train/436589_mask.png
436625,train,train/436625_sat.jpg,train/436625_mask.png
436982,train,train/436982_sat.jpg,train/436982_mask.png
437068,train,train/437068_sat.jpg,train/437068_mask.png
437091,train,train/437091_sat.jpg,train/437091_mask.png
437124,train,train/437124_sat.jpg,train/437124_mask.png
437167,train,train/437167_sat.jpg,train/437167_mask.png
437233,train,train/437233_sat.jpg,train/437233_mask.png
437316,train,train/437316_sat.jpg,train/437316_mask.png
437637,train,train/437637_sat.jpg,train/437637_mask.png
437777,train,train/437777_sat.jpg,train/437777_mask.png
438028,train,train/438028_sat.jpg,train/438028_mask.png
438135,train,train/438135_sat.jpg,train/438135_mask.png
438173,train,train/438173_sat.jpg,train/438173_mask.png
43833,train,train/43833_sat.jpg,train/43833_mask.png
438785,train,train/438785_sat.jpg,train/438785_mask.png
438880,train,train/438880_sat.jpg,train/438880_mask.png
439073,train,train/439073_sat.jpg,train/439073_mask.png
439174,train,train/439174_sat.jpg,train/439174_mask.png
439402,train,train/439402_sat.jpg,train/439402_mask.png
439408,train,train/439408_sat.jpg,train/439408_mask.png
439492,train,train/439492_sat.jpg,train/439492_mask.png
439818,train,train/439818_sat.jpg,train/439818_mask.png
43993,train,train/43993_sat.jpg,train/43993_mask.png
440205,train,train/440205_sat.jpg,train/440205_mask.png
44025,train,train/44025_sat.jpg,train/44025_mask.png
440639,train,train/440639_sat.jpg,train/440639_mask.png
440968,train,train/440968_sat.jpg,train/440968_mask.png
440978,train,train/440978_sat.jpg,train/440978_mask.png
441048,train,train/441048_sat.jpg,train/441048_mask.png
441130,train,train/441130_sat.jpg,train/441130_mask.png
441253,train,train/441253_sat.jpg,train/441253_mask.png
441557,train,train/441557_sat.jpg,train/441557_mask.png
441633,train,train/441633_sat.jpg,train/441633_mask.png
441863,train,train/441863_sat.jpg,train/441863_mask.png
442085,train,train/442085_sat.jpg,train/442085_mask.png
44223,train,train/44223_sat.jpg,train/44223_mask.png
44258,train,train/44258_sat.jpg,train/44258_mask.png
442708,train,train/442708_sat.jpg,train/442708_mask.png
442830,train,train/442830_sat.jpg,train/442830_mask.png
442850,train,train/442850_sat.jpg,train/442850_mask.png
442872,train,train/442872_sat.jpg,train/442872_mask.png
442879,train,train/442879_sat.jpg,train/442879_mask.png
442978,train,train/442978_sat.jpg,train/442978_mask.png
443443,train,train/443443_sat.jpg,train/443443_mask.png
443588,train,train/443588_sat.jpg,train/443588_mask.png
44358,train,train/44358_sat.jpg,train/44358_mask.png
443894,train,train/443894_sat.jpg,train/443894_mask.png
444094,train,train/444094_sat.jpg,train/444094_mask.png
444164,train,train/444164_sat.jpg,train/444164_mask.png
444795,train,train/444795_sat.jpg,train/444795_mask.png
444796,train,train/444796_sat.jpg,train/444796_mask.png
445320,train,train/445320_sat.jpg,train/445320_mask.png
445366,train,train/445366_sat.jpg,train/445366_mask.png
445382,train,train/445382_sat.jpg,train/445382_mask.png
445532,train,train/445532_sat.jpg,train/445532_mask.png
445545,train,train/445545_sat.jpg,train/445545_mask.png
44562,train,train/44562_sat.jpg,train/44562_mask.png
44563,train,train/44563_sat.jpg,train/44563_mask.png
446060,train,train/446060_sat.jpg,train/446060_mask.png
44614,train,train/44614_sat.jpg,train/44614_mask.png
446334,train,train/446334_sat.jpg,train/446334_mask.png
44658,train,train/44658_sat.jpg,train/44658_mask.png
446604,train,train/446604_sat.jpg,train/446604_mask.png
446627,train,train/446627_sat.jpg,train/446627_mask.png
446778,train,train/446778_sat.jpg,train/446778_mask.png
446852,train,train/446852_sat.jpg,train/446852_mask.png
446860,train,train/446860_sat.jpg,train/446860_mask.png
446894,train,train/446894_sat.jpg,train/446894_mask.png
446971,train,train/446971_sat.jpg,train/446971_mask.png
446998,train,train/446998_sat.jpg,train/446998_mask.png
447532,train,train/447532_sat.jpg,train/447532_mask.png
447643,train,train/447643_sat.jpg,train/447643_mask.png
447736,train,train/447736_sat.jpg,train/447736_mask.png
447775,train,train/447775_sat.jpg,train/447775_mask.png
447816,train,train/447816_sat.jpg,train/447816_mask.png
447836,train,train/447836_sat.jpg,train/447836_mask.png
447911,train,train/447911_sat.jpg,train/447911_mask.png
447975,train,train/447975_sat.jpg,train/447975_mask.png
448103,train,train/448103_sat.jpg,train/448103_mask.png
448172,train,train/448172_sat.jpg,train/448172_mask.png
448203,train,train/448203_sat.jpg,train/448203_mask.png
44825,train,train/44825_sat.jpg,train/44825_mask.png
448399,train,train/448399_sat.jpg,train/448399_mask.png
449027,train,train/449027_sat.jpg,train/449027_mask.png
449678,train,train/449678_sat.jpg,train/449678_mask.png
44974,train,train/44974_sat.jpg,train/44974_mask.png
44984,train,train/44984_sat.jpg,train/44984_mask.png
449967,train,train/449967_sat.jpg,train/449967_mask.png
450024,train,train/450024_sat.jpg,train/450024_mask.png
450124,train,train/450124_sat.jpg,train/450124_mask.png
45040,train,train/45040_sat.jpg,train/45040_mask.png
450548,train,train/450548_sat.jpg,train/450548_mask.png
450728,train,train/450728_sat.jpg,train/450728_mask.png
450741,train,train/450741_sat.jpg,train/450741_mask.png
450744,train,train/450744_sat.jpg,train/450744_mask.png
450934,train,train/450934_sat.jpg,train/450934_mask.png
451135,train,train/451135_sat.jpg,train/451135_mask.png
451163,train,train/451163_sat.jpg,train/451163_mask.png
451224,train,train/451224_sat.jpg,train/451224_mask.png
451225,train,train/451225_sat.jpg,train/451225_mask.png
451370,train,train/451370_sat.jpg,train/451370_mask.png
451562,train,train/451562_sat.jpg,train/451562_mask.png
451626,train,train/451626_sat.jpg,train/451626_mask.png
451850,train,train/451850_sat.jpg,train/451850_mask.png
451987,train,train/451987_sat.jpg,train/451987_mask.png
452183,train,train/452183_sat.jpg,train/452183_mask.png
452310,train,train/452310_sat.jpg,train/452310_mask.png
452403,train,train/452403_sat.jpg,train/452403_mask.png
452514,train,train/452514_sat.jpg,train/452514_mask.png
452525,train,train/452525_sat.jpg,train/452525_mask.png
452636,train,train/452636_sat.jpg,train/452636_mask.png
45271,train,train/45271_sat.jpg,train/45271_mask.png
452750,train,train/452750_sat.jpg,train/452750_mask.png
45299,train,train/45299_sat.jpg,train/45299_mask.png
453115,train,train/453115_sat.jpg,train/453115_mask.png
453145,train,train/453145_sat.jpg,train/453145_mask.png
453312,train,train/453312_sat.jpg,train/453312_mask.png
453490,train,train/453490_sat.jpg,train/453490_mask.png
453682,train,train/453682_sat.jpg,train/453682_mask.png
453800,train,train/453800_sat.jpg,train/453800_mask.png
454285,train,train/454285_sat.jpg,train/454285_mask.png
45433,train,train/45433_sat.jpg,train/45433_mask.png
454473,train,train/454473_sat.jpg,train/454473_mask.png
454552,train,train/454552_sat.jpg,train/454552_mask.png
454721,train,train/454721_sat.jpg,train/454721_mask.png
454871,train,train/454871_sat.jpg,train/454871_mask.png
455105,train,train/455105_sat.jpg,train/455105_mask.png
455147,train,train/455147_sat.jpg,train/455147_mask.png
455244,train,train/455244_sat.jpg,train/455244_mask.png
455255,train,train/455255_sat.jpg,train/455255_mask.png
455462,train,train/455462_sat.jpg,train/455462_mask.png
455551,train,train/455551_sat.jpg,train/455551_mask.png
455694,train,train/455694_sat.jpg,train/455694_mask.png
455709,train,train/455709_sat.jpg,train/455709_mask.png
456118,train,train/456118_sat.jpg,train/456118_mask.png
456174,train,train/456174_sat.jpg,train/456174_mask.png
456342,train,train/456342_sat.jpg,train/456342_mask.png
456361,train,train/456361_sat.jpg,train/456361_mask.png
456713,train,train/456713_sat.jpg,train/456713_mask.png
457071,train,train/457071_sat.jpg,train/457071_mask.png
457152,train,train/457152_sat.jpg,train/457152_mask.png
457191,train,train/457191_sat.jpg,train/457191_mask.png
457238,train,train/457238_sat.jpg,train/457238_mask.png
457456,train,train/457456_sat.jpg,train/457456_mask.png
457512,train,train/457512_sat.jpg,train/457512_mask.png
457731,train,train/457731_sat.jpg,train/457731_mask.png
457865,train,train/457865_sat.jpg,train/457865_mask.png
458050,train,train/458050_sat.jpg,train/458050_mask.png
458393,train,train/458393_sat.jpg,train/458393_mask.png
458455,train,train/458455_sat.jpg,train/458455_mask.png
458486,train,train/458486_sat.jpg,train/458486_mask.png
458584,train,train/458584_sat.jpg,train/458584_mask.png
458694,train,train/458694_sat.jpg,train/458694_mask.png
45870,train,train/45870_sat.jpg,train/45870_mask.png
458727,train,train/458727_sat.jpg,train/458727_mask.png
458825,train,train/458825_sat.jpg,train/458825_mask.png
459067,train,train/459067_sat.jpg,train/459067_mask.png
459088,train,train/459088_sat.jpg,train/459088_mask.png
459539,train,train/459539_sat.jpg,train/459539_mask.png
459732,train,train/459732_sat.jpg,train/459732_mask.png
459842,train,train/459842_sat.jpg,train/459842_mask.png
459951,train,train/459951_sat.jpg,train/459951_mask.png
459980,train,train/459980_sat.jpg,train/459980_mask.png
460160,train,train/460160_sat.jpg,train/460160_mask.png
460210,train,train/460210_sat.jpg,train/460210_mask.png
460609,train,train/460609_sat.jpg,train/460609_mask.png
460844,train,train/460844_sat.jpg,train/460844_mask.png
46094,train,train/46094_sat.jpg,train/46094_mask.png
461165,train,train/461165_sat.jpg,train/461165_mask.png
461178,train,train/461178_sat.jpg,train/461178_mask.png
461275,train,train/461275_sat.jpg,train/461275_mask.png
461405,train,train/461405_sat.jpg,train/461405_mask.png
461464,train,train/461464_sat.jpg,train/461464_mask.png
461477,train,train/461477_sat.jpg,train/461477_mask.png
461706,train,train/461706_sat.jpg,train/461706_mask.png
461727,train,train/461727_sat.jpg,train/461727_mask.png
461832,train,train/461832_sat.jpg,train/461832_mask.png
461993,train,train/461993_sat.jpg,train/461993_mask.png
461998,train,train/461998_sat.jpg,train/461998_mask.png
462068,train,train/462068_sat.jpg,train/462068_mask.png
46214,train,train/46214_sat.jpg,train/46214_mask.png
462244,train,train/462244_sat.jpg,train/462244_mask.png
462257,train,train/462257_sat.jpg,train/462257_mask.png
462303,train,train/462303_sat.jpg,train/462303_mask.png
462331,train,train/462331_sat.jpg,train/462331_mask.png
462353,train,train/462353_sat.jpg,train/462353_mask.png
462368,train,train/462368_sat.jpg,train/462368_mask.png
462805,train,train/462805_sat.jpg,train/462805_mask.png
462844,train,train/462844_sat.jpg,train/462844_mask.png
462975,train,train/462975_sat.jpg,train/462975_mask.png
463151,train,train/463151_sat.jpg,train/463151_mask.png
463505,train,train/463505_sat.jpg,train/463505_mask.png
463706,train,train/463706_sat.jpg,train/463706_mask.png
463761,train,train/463761_sat.jpg,train/463761_mask.png
463826,train,train/463826_sat.jpg,train/463826_mask.png
463877,train,train/463877_sat.jpg,train/463877_mask.png
464064,train,train/464064_sat.jpg,train/464064_mask.png
464065,train,train/464065_sat.jpg,train/464065_mask.png
464073,train,train/464073_sat.jpg,train/464073_mask.png
464129,train,train/464129_sat.jpg,train/464129_mask.png
46459,train,train/46459_sat.jpg,train/46459_mask.png
464724,train,train/464724_sat.jpg,train/464724_mask.png
465407,train,train/465407_sat.jpg,train/465407_mask.png
465492,train,train/465492_sat.jpg,train/465492_mask.png
465606,train,train/465606_sat.jpg,train/465606_mask.png
465665,train,train/465665_sat.jpg,train/465665_mask.png
465844,train,train/465844_sat.jpg,train/465844_mask.png
465911,train,train/465911_sat.jpg,train/465911_mask.png
46601,train,train/46601_sat.jpg,train/46601_mask.png
466064,train,train/466064_sat.jpg,train/466064_mask.png
466175,train,train/466175_sat.jpg,train/466175_mask.png
466415,train,train/466415_sat.jpg,train/466415_mask.png
466524,train,train/466524_sat.jpg,train/466524_mask.png
466541,train,train/466541_sat.jpg,train/466541_mask.png
466889,train,train/466889_sat.jpg,train/466889_mask.png
467053,train,train/467053_sat.jpg,train/467053_mask.png
467054,train,train/467054_sat.jpg,train/467054_mask.png
46714,train,train/46714_sat.jpg,train/46714_mask.png
467507,train,train/467507_sat.jpg,train/467507_mask.png
468054,train,train/468054_sat.jpg,train/468054_mask.png
468074,train,train/468074_sat.jpg,train/468074_mask.png
468274,train,train/468274_sat.jpg,train/468274_mask.png
468662,train,train/468662_sat.jpg,train/468662_mask.png
469319,train,train/469319_sat.jpg,train/469319_mask.png
469345,train,train/469345_sat.jpg,train/469345_mask.png
469451,train,train/469451_sat.jpg,train/469451_mask.png
469587,train,train/469587_sat.jpg,train/469587_mask.png
469867,train,train/469867_sat.jpg,train/469867_mask.png
470078,train,train/470078_sat.jpg,train/470078_mask.png
470278,train,train/470278_sat.jpg,train/470278_mask.png
470428,train,train/470428_sat.jpg,train/470428_mask.png
470708,train,train/470708_sat.jpg,train/470708_mask.png
471033,train,train/471033_sat.jpg,train/471033_mask.png
471129,train,train/471129_sat.jpg,train/471129_mask.png
471214,train,train/471214_sat.jpg,train/471214_mask.png
47136,train,train/47136_sat.jpg,train/47136_mask.png
47144,train,train/47144_sat.jpg,train/47144_mask.png
471960,train,train/471960_sat.jpg,train/471960_mask.png
471994,train,train/471994_sat.jpg,train/471994_mask.png
472031,train,train/472031_sat.jpg,train/472031_mask.png
472152,train,train/472152_sat.jpg,train/472152_mask.png
472280,train,train/472280_sat.jpg,train/472280_mask.png
472354,train,train/472354_sat.jpg,train/472354_mask.png
472362,train,train/472362_sat.jpg,train/472362_mask.png
472410,train,train/472410_sat.jpg,train/472410_mask.png
472475,train,train/472475_sat.jpg,train/472475_mask.png
472590,train,train/472590_sat.jpg,train/472590_mask.png
472623,train,train/472623_sat.jpg,train/472623_mask.png
47284,train,train/47284_sat.jpg,train/47284_mask.png
472908,train,train/472908_sat.jpg,train/472908_mask.png
472925,train,train/472925_sat.jpg,train/472925_mask.png
472987,train,train/472987_sat.jpg,train/472987_mask.png
473058,train,train/473058_sat.jpg,train/473058_mask.png
473205,train,train/473205_sat.jpg,train/473205_mask.png
473388,train,train/473388_sat.jpg,train/473388_mask.png
473437,train,train/473437_sat.jpg,train/473437_mask.png
473645,train,train/473645_sat.jpg,train/473645_mask.png
473650,train,train/473650_sat.jpg,train/473650_mask.png
473751,train,train/473751_sat.jpg,train/473751_mask.png
473955,train,train/473955_sat.jpg,train/473955_mask.png
474132,train,train/474132_sat.jpg,train/474132_mask.png
474444,train,train/474444_sat.jpg,train/474444_mask.png
474500,train,train/474500_sat.jpg,train/474500_mask.png
474573,train,train/474573_sat.jpg,train/474573_mask.png
474581,train,train/474581_sat.jpg,train/474581_mask.png
474767,train,train/474767_sat.jpg,train/474767_mask.png
474849,train,train/474849_sat.jpg,train/474849_mask.png
474998,train,train/474998_sat.jpg,train/474998_mask.png
475041,train,train/475041_sat.jpg,train/475041_mask.png
475067,train,train/475067_sat.jpg,train/475067_mask.png
475265,train,train/475265_sat.jpg,train/475265_mask.png
475284,train,train/475284_sat.jpg,train/475284_mask.png
47541,train,train/47541_sat.jpg,train/47541_mask.png
475480,train,train/475480_sat.jpg,train/475480_mask.png
475676,train,train/475676_sat.jpg,train/475676_mask.png
475747,train,train/475747_sat.jpg,train/475747_mask.png
475934,train,train/475934_sat.jpg,train/475934_mask.png
475984,train,train/475984_sat.jpg,train/475984_mask.png
476096,train,train/476096_sat.jpg,train/476096_mask.png
476162,train,train/476162_sat.jpg,train/476162_mask.png
476208,train,train/476208_sat.jpg,train/476208_mask.png
476264,train,train/476264_sat.jpg,train/476264_mask.png
476335,train,train/476335_sat.jpg,train/476335_mask.png
476415,train,train/476415_sat.jpg,train/476415_mask.png
476486,train,train/476486_sat.jpg,train/476486_mask.png
476597,train,train/476597_sat.jpg,train/476597_mask.png
476874,train,train/476874_sat.jpg,train/476874_mask.png
477475,train,train/477475_sat.jpg,train/477475_mask.png
477500,train,train/477500_sat.jpg,train/477500_mask.png
477671,train,train/477671_sat.jpg,train/477671_mask.png
477695,train,train/477695_sat.jpg,train/477695_mask.png
477821,train,train/477821_sat.jpg,train/477821_mask.png
477968,train,train/477968_sat.jpg,train/477968_mask.png
478066,train,train/478066_sat.jpg,train/478066_mask.png
478077,train,train/478077_sat.jpg,train/478077_mask.png
478111,train,train/478111_sat.jpg,train/478111_mask.png
478144,train,train/478144_sat.jpg,train/478144_mask.png
478332,train,train/478332_sat.jpg,train/478332_mask.png
478917,train,train/478917_sat.jpg,train/478917_mask.png
478935,train,train/478935_sat.jpg,train/478935_mask.png
479161,train,train/479161_sat.jpg,train/479161_mask.png
479232,train,train/479232_sat.jpg,train/479232_mask.png
47925,train,train/47925_sat.jpg,train/47925_mask.png
479347,train,train/479347_sat.jpg,train/479347_mask.png
47935,train,train/47935_sat.jpg,train/47935_mask.png
47939,train,train/47939_sat.jpg,train/47939_mask.png
479400,train,train/479400_sat.jpg,train/479400_mask.png
479496,train,train/479496_sat.jpg,train/479496_mask.png
479791,train,train/479791_sat.jpg,train/479791_mask.png
479847,train,train/479847_sat.jpg,train/479847_mask.png
480057,train,train/480057_sat.jpg,train/480057_mask.png
480214,train,train/480214_sat.jpg,train/480214_mask.png
480329,train,train/480329_sat.jpg,train/480329_mask.png
480408,train,train/480408_sat.jpg,train/480408_mask.png
480527,train,train/480527_sat.jpg,train/480527_mask.png
480788,train,train/480788_sat.jpg,train/480788_mask.png
480809,train,train/480809_sat.jpg,train/480809_mask.png
480917,train,train/480917_sat.jpg,train/480917_mask.png
48094,train,train/48094_sat.jpg,train/48094_mask.png
481154,train,train/481154_sat.jpg,train/481154_mask.png
481211,train,train/481211_sat.jpg,train/481211_mask.png
481527,train,train/481527_sat.jpg,train/481527_mask.png
48152,train,train/48152_sat.jpg,train/48152_mask.png
48189,train,train/48189_sat.jpg,train/48189_mask.png
481958,train,train/481958_sat.jpg,train/481958_mask.png
482085,train,train/482085_sat.jpg,train/482085_mask.png
482203,train,train/482203_sat.jpg,train/482203_mask.png
482233,train,train/482233_sat.jpg,train/482233_mask.png
482277,train,train/482277_sat.jpg,train/482277_mask.png
482343,train,train/482343_sat.jpg,train/482343_mask.png
482744,train,train/482744_sat.jpg,train/482744_mask.png
482855,train,train/482855_sat.jpg,train/482855_mask.png
482895,train,train/482895_sat.jpg,train/482895_mask.png
483028,train,train/483028_sat.jpg,train/483028_mask.png
48306,train,train/48306_sat.jpg,train/48306_mask.png
483082,train,train/483082_sat.jpg,train/483082_mask.png
483392,train,train/483392_sat.jpg,train/483392_mask.png
483576,train,train/483576_sat.jpg,train/483576_mask.png
483698,train,train/483698_sat.jpg,train/483698_mask.png
48378,train,train/48378_sat.jpg,train/48378_mask.png
